order_id,guest_count,occasion
362185578,2,ROMANTIC_DATE
360026636,2,MALES_ONLY
362175601,3,DINNER
362232515,2,DINNER
361411878,3,DINNER
360110946,4,FAMILY_EVENT
360021559,4,FAMILY_EVENT
362878650,1,DRINKING
361887398,2,KIDS
362306482,2,DINNER
361417696,2,DINNER
362994658,5,DINNER
361373661,2,JUST_EATING
363742648,4,DINNER
362638612,3,DINNER
359648832,3,DINNER
360387865,2,JUST_EATING
360327786,1,NOT_1
362646269,3,FAMILY_EVENT
361417334,4,FAMILY_EVENT
360768933,4,LUNCH
361560064,3,SOCIAL_GATHERING
360345045,4,SOCIAL_GATHERING
363644714,4,FAMILY_EVENT
361279143,4,LUNCH
359169715,6,SOCIAL-GATHERING
359001622,3,DINNER
359437118,2,LUNCH
362175587,2,UNK
358792828,4,SOCIAL_GATHERING
360360953,5,FAMILY_EVENT
363618303,3,FAMILY_EVENT
361734336,4,FAMILY_EVENT
361020860,1,DRINKING
358973414,4,FAMILY_EVENT
361877141,3,DINNER
362196222,2,DRINKING
363787509,3,SOCIAL_GATHERING
362163438,3,LUNCH
360020379,2,FANCY_DATE
362896885,3,LUNCH
358957468,4,FAMILY_EVENT
362200739,2,UNK
361865119,1,NOT_1
363395178,4,DINNER
359465108,1,NOT_1
361266980,5,SOCIAL_GATHERING
360329177,3,LUNCH
362246259,4,FAMILY_EVENT
363827422,1,NOT_1
361725916,4,SOCIAL_GATHERING
363259968,3,LUNCH
361330309,3,FAMILY_EVENT
362713058,2,MALES_ONLY
361259385,5,FAMILY_EVENT
360861440,2,FANCY_DATE
360402113,6,FAMILY_EVENT
362309689,1,NOT_1
362414601,4,UNKNOWN
360792196,2,LUNCH
360372335,3,DINNER
360054965,2,KIDS
359409961,2,DRINKING
363260072,3,LUNCH
359638376,1,NOT_1
362915992,3,DINNER
359085592,4,DINNER
359084878,2,DINNER
360138670,2,ROMANTIC_DATE
360846136,3,FAMILY_EVENT
362368093,1,DRINKING
360329946,3,LUNCH
363298626,2,MALES_ONLY
361521319,2,FANCY_DATE
359550863,3,SOCIAL_GATHERING
360421343,3,DINNER
362306467,2,DINNER
360473030,5,DINNER
361509874,1,DRINKING
362231756,3,FAMILY_EVENT
363234212,1,DRINKING
362636036,5,AFTER_WORK
361738840,4,DINNER
361315610,1,NOT_1
360724780,5,FAMILY_EVENT
361674107,1,NOT_1
358978586,3,DINNER
360428651,1,NOT_1
362871218,3,LUNCH
363043672,4,DRINKING
362419277,2,DRINKING
359495130,3,DINNER
363271294,3,FAMILY_EVENT
362197627,2,MALES_ONLY
361751648,3,DINNER
358957699,2,JUST_EATING
361676306,4,LUNCH
360882815,4,DINNER
363677923,6,AFTER-WORK
360802822,1,NOT_1
358933809,4,FAMILY_EVENT
359978295,2,LUNCH
360501681,2,MALES_ONLY
363691227,4,DINNER
361019301,1,DRINKING
360088473,2,JUST_EATING
363297601,3,DINNER
361770414,2,MALES_ONLY
360388095,4,FAMILY_EVENT
363234937,3,LUNCH
360384456,2,DRINKING
360387921,5,DINNER
362879164,3,FAMILY_EVENT
362200738,2,UNK
361716642,4,UNKNOWN
361021621,2,UNK
358973362,2,DRINKING
362692706,3,FAMILY_EVENT
359550458,2,DRINKING
363503870,2,DRINKING
358979865,4,SOCIAL_GATHERING
360000976,2,FANCY_DATE
358933761,5,FAMILY_EVENT
360896374,2,DRINKING
363285315,1,NOT_1
363640383,2,KIDS
361284917,2,KIDS
362365445,2,DRINKING
359428088,2,UNK
360501555,3,SOCIAL_GATHERING
362282194,3,DINNER
363936142,1,NOT_1
358971654,3,FAMILY_EVENT
360440021,2,ROMANTIC_DATE
361305103,1,NOT_1
360024856,1,CASUAL_DRINK
359566200,2,DRINKING
359954681,4,LUNCH
361419639,3,DINNER
360972038,4,DINNER
361332402,2,DRINKING
360181640,3,UNKNOWN
362282188,2,DRINKING
359643866,1,DRINKING
362646808,3,DINNER
360828422,1,NOT_1
363748193,2,FANCY_DATE
360337121,4,LUNCH
360860538,4,FAMILY_EVENT
362625931,2,FANCY_DATE
362927881,2,UNK
359055941,2,FANCY_DATE
361486800,4,SOCIAL_GATHERING
358933047,4,LUNCH
363795017,2,MALES_ONLY
362362254,1,NOT_1
360025592,1,NOT_1
358792826,3,DRINKING
361703800,2,ROMANTIC_DATE
361348890,1,DRINKING
360470805,3,DINNER
363633087,3,LUNCH
360405534,2,KIDS
360382997,2,KIDS
358998416,1,DRINKING
361373935,4,FAMILY_EVENT
363692956,2,KIDS
361737945,6,DINNER
359488903,2,FANCY_DATE
359449895,2,KIDS
360336355,4,FAMILY_EVENT
359117184,4,DINNER
360770688,3,FAMILY_EVENT
362878088,5,LUNCH
360471574,4,DINNER
362928193,6,FAMILY_EVENT
363870798,1,NOT_1
361750615,6,FAMILY_EVENT
362185126,2,ROMANTIC_DATE
363754377,4,DINNER
359001233,7,SOCIAL-GATHERING
360471550,1,DRINKING
360336485,3,SOCIAL_GATHERING
361509875,2,MALES_ONLY
363678663,4,FAMILY_EVENT
360545179,1,CASUAL_DRINK
363231877,2,LUNCH
362197405,2,DRINKING
358792062,2,FANCY_DATE
359463350,2,FANCY_DATE
359979562,3,LUNCH
362605100,2,DRINKING
362940890,3,FAMILY_EVENT
361278116,2,LUNCH
361277756,3,LUNCH
362197247,3,DINNER
359987628,1,NOT_1
361041111,1,DRINKING
363270521,3,FAMILY_EVENT
360432585,3,SOCIAL_GATHERING
360371179,2,MALES_ONLY
359530931,3,SOCIAL_GATHERING
360828438,3,DRINKING
361019582,1,DRINKING
358973413,2,FANCY_DATE
361725022,2,KIDS
363714446,2,UNK
360405488,4,FAMILY_EVENT
362245275,2,DINNER
360318960,3,FAMILY_EVENT
359512876,3,SOCIAL_GATHERING
360861433,2,ROMANTIC_DATE
363299715,4,FAMILY_EVENT
362361685,2,ROMANTIC_DATE
360791959,3,FAMILY_EVENT
363640540,2,LUNCH
361751690,4,SOCIAL_GATHERING
362211436,7,FAMILY_EVENT
362646210,3,DINNER
363862680,3,DINNER
362414345,2,FANCY_DATE
360335968,3,LUNCH
362940656,3,DINNER
360318836,3,LUNCH
362878082,5,LUNCH
362658500,3,DINNER
360050981,4,DINNER
360432863,3,DINNER
360402136,2,FANCY_DATE
360847728,3,DINNER
362617361,3,UNKNOWN
362414347,5,SOCIAL_GATHERING
362196221,3,AFTER_WORK
359017403,4,SOCIAL_GATHERING
363649833,2,UNK
361510684,2,KIDS
362306489,2,DINNER
360336481,3,LUNCH
360782225,1,NOT_1
362956026,3,FAMILY_EVENT
364382886,8,UNKNOWN
362200653,5,DINNER
362362260,3,DINNER
360111681,3,DINNER
362927752,3,FAMILY_EVENT
361864769,1,NOT_1
361737603,3,DINNER
363297608,3,DINNER
360361188,4,AFTER_WORK
360027907,3,FAMILY_EVENT
362547482,4,BREAKFAST
360370291,4,FAMILY_EVENT
361373919,4,DINNER
360051051,4,FAMILY_EVENT
361293414,4,FAMILY_EVENT
361815722,1,NOT_1
363273284,3,DINNER
361025320,1,DRINKING
363620536,4,LUNCH
359512634,2,DINNER
362245783,2,DRINKING
361676646,4,FAMILY_EVENT
359964710,3,LUNCH
361891956,2,ROMANTIC_DATE
362306941,3,FAMILY_EVENT
359428095,3,FAMILY_EVENT
359964212,3,LUNCH
363298399,2,MALES_ONLY
360050978,3,DINNER
361739970,2,UNK
361017570,4,DINNER
361378025,3,DINNER
363872679,2,DRINKING
360083814,1,NOT_1
360931779,8,DINNER
362361612,4,FAMILY_EVENT
361486804,1,DRINKING
360002197,3,DINNER
361753303,3,DINNER
362245271,2,FANCY_DATE
361923194,9,DRINKING
361079579,2,DRINKING
361348780,3,DINNER
360814663,2,JUST_EATING
361885350,1,CASUAL_DRINK
361347613,4,FAMILY_EVENT
362198188,3,DINNER
363436443,2,UNK
363831514,3,DINNER
359530607,1,DRINKING
359441598,3,FAMILY_EVENT
360371188,3,FAMILY_EVENT
361077789,3,SOCIAL_GATHERING
361691819,3,LUNCH
363318656,3,FAMILY_EVENT
362672884,4,DINNER
360401939,4,DINNER
359998608,4,AFTER_WORK
361716637,3,SOCIAL_GATHERING
360900905,4,DINNER
363297179,4,FAMILY_EVENT
362380133,3,UNKNOWN
360429549,4,FAMILY_EVENT
361885587,9,DRINKING
361813940,2,DINNER
361454019,1,NOT_1
360801286,1,NOT_1
358978589,4,DINNER
360829074,4,FAMILY_EVENT
363695390,5,DINNER
363244796,3,FAMILY_EVENT
361412112,4,DRINKING
362738542,1,DRINKING
362646488,3,FAMILY_EVENT
360848371,2,DRINKING
362617875,3,FAMILY_EVENT
360815685,3,UNKNOWN
361014308,1,NOT_1
359473278,2,FANCY_DATE
360789333,4,LUNCH
362140819,3,FAMILY_EVENT
362597673,5,LUNCH
359988527,3,UNKNOWN
363226492,4,SOCIAL_GATHERING
360088569,3,DINNER
359120269,2,DRINKING
358999564,3,DINNER
359437122,3,LUNCH
359510534,3,DINNER
359028961,4,DINNER
360769591,1,NOT_1
361412389,1,NOT_1
361330280,2,FANCY_DATE
361770398,4,DINNER
359473294,3,SOCIAL_GATHERING
360791688,2,FANCY_DATE
361703883,2,LUNCH
359512873,1,DRINKING
361693040,4,FAMILY_EVENT
363261818,3,FAMILY_EVENT
361876800,1,DRINKING
362737652,1,NOT_1
361864768,3,SOCIAL_GATHERING
359473034,4,SOCIAL_GATHERING
362940265,2,DINNER
360881433,2,ROMANTIC_DATE
363422903,5,SOCIAL_GATHERING
361348747,2,FANCY_DATE
361751129,5,DINNER
360020920,2,MALES_ONLY
362306497,2,DINNER
363749895,3,DINNER
360544151,1,DRINKING
359643220,2,DRINKING
360335954,4,LUNCH
362228384,2,DINNER
359412125,2,LUNCH
360025210,3,FAMILY_EVENT
360088213,2,MALES_ONLY
363251351,3,LUNCH
360863960,5,DINNER
363644243,4,FAMILY_EVENT
363640043,2,LUNCH
360932614,3,DINNER
363715458,2,DINNER
361002212,5,UNKNOWN
363241329,3,LUNCH
362211526,2,UNK
362280398,1,NOT_1
361501201,1,NOT_1
359017046,3,DINNER
360885582,3,FAMILY_EVENT
361685363,2,LUNCH
362888471,6,FAMILY_EVENT
362346940,1,DRINKING
359963737,2,UNK
361019361,1,NOT_1
361373927,3,FAMILY_EVENT
360020374,3,FAMILY_EVENT
361380068,3,SOCIAL_GATHERING
361368410,1,NOT_1
361330017,2,DRINKING
362959927,2,FANCY_DATE
359427222,5,FAMILY_EVENT
362187240,3,DINNER
360815694,2,DRINKING
360351439,2,LUNCH
361024982,2,DRINKING
360337017,3,FAMILY_EVENT
362152019,3,LUNCH
362927857,6,DINNER
360388915,3,FAMILY_EVENT
361715095,2,KIDS
360382986,4,AFTER_WORK
360389129,6,DINNER
363433003,1,DRINKING
358980521,2,DRINKING
361376607,6,FAMILY_EVENT
360802016,6,SOCIAL-GATHERING
363630429,3,FAMILY_EVENT
360000617,5,DINNER
361326973,2,KIDS
361318723,2,DRINKING
362618985,5,UNKNOWN
361840053,4,SOCIAL_GATHERING
362885355,3,FAMILY_EVENT
360546522,4,DINNER
361716006,5,SOCIAL_GATHERING
360782409,4,LUNCH
361724963,2,DRINKING
364379956,1,NOT_1
358897296,6,BREAKFAST
362924066,3,FAMILY_EVENT
362201037,4,FAMILY_EVENT
358973475,2,DINNER
360402803,3,FAMILY_EVENT
360902471,4,DINNER
361329732,1,NOT_1
360027096,2,UNK
359988869,2,JUST_EATING
360832002,3,AFTER_WORK
363655506,6,FAMILY_EVENT
363677450,3,DINNER
363226022,4,LUNCH
360351474,3,LUNCH
361258900,5,FAMILY_EVENT
360846120,3,DINNER
361417621,5,DINNER
362879977,4,FAMILY_EVENT
362939274,2,MALES_ONLY
363695395,2,JUST_EATING
361451122,2,FANCY_DATE
359988867,3,UNKNOWN
361494794,1,DRINKING
362375778,3,FAMILY_EVENT
360780397,3,LUNCH
360778350,1,NOT_1
359428122,4,LUNCH
360881464,2,FANCY_DATE
360933028,2,FANCY_DATE
361738045,3,FAMILY_EVENT
358946666,4,UNKNOWN
360001389,5,DINNER
362211348,2,ROMANTIC_DATE
363281365,4,FAMILY_EVENT
360021552,1,NOT_1
363269075,4,FAMILY_EVENT
360848479,3,DINNER
362646265,2,DINNER
361754006,3,DINNER
360932303,2,UNK
358979246,3,FAMILY_EVENT
363632377,4,LUNCH
362176416,3,UNKNOWN
362346754,1,DRINKING
360862174,3,DINNER
363323700,3,FAMILY_EVENT
361734496,2,MALES_ONLY
360902454,2,KIDS
360800305,3,LUNCH
360531892,2,FANCY_DATE
362380519,2,JUST_EATING
363632085,1,NOT_1
360848352,4,DINNER
358930310,3,LUNCH
360423279,2,DRINKING
362692579,2,FANCY_DATE
362362436,1,DRINKING
361276636,3,LUNCH
361769164,3,DINNER
360934178,2,DINNER
363395996,1,NOT_1
361706665,7,FAMILY_EVENT
362197621,2,DRINKING
361017519,2,FANCY_DATE
362907693,2,NOT_2
363280685,4,DINNER
361318722,3,DINNER
359644260,2,MALES_ONLY
360402802,4,FAMILY_EVENT
359080494,2,KIDS
360534163,2,DRINKING
362184937,2,FANCY_DATE
361723505,2,UNK
360882846,3,DINNER
363284211,5,FAMILY_EVENT
359644344,8,DINNER
360337897,4,LUNCH
358999719,2,ROMANTIC_DATE
359973025,2,DRINKING
362895936,3,LUNCH
360027937,4,DINNER
363679290,3,AFTER_WORK
361315404,2,JUST_EATING
362200648,1,DRINKING
360020932,3,AFTER_WORK
359026628,2,ROMANTIC_DATE
363746181,3,FAMILY_EVENT
363396054,3,SOCIAL_GATHERING
360831783,3,FAMILY_EVENT
360782521,4,FAMILY_EVENT
361891960,2,DINNER
361343529,2,DINNER
363644241,2,FANCY_DATE
362282191,2,JUST_EATING
362157579,2,MALES_ONLY
360930978,5,DINNER
363332259,1,DRINKING
361700563,2,LUNCH
359971162,3,LUNCH
358922426,3,FAMILY_EVENT
360329563,1,NOT_1
360473923,5,DINNER
363692968,2,DINNER
359412638,4,FAMILY_EVENT
361886502,4,DINNER
358957465,3,DRINKING
363298111,2,FANCY_DATE
359456385,2,FANCY_DATE
361751661,4,DINNER
363232350,4,FAMILY_EVENT
363284024,2,FANCY_DATE
360025697,2,FANCY_DATE
361375380,2,DRINKING
360384889,4,DINNER
361269108,7,LUNCH
360777712,3,FAMILY_EVENT
362868924,2,KIDS
360829867,2,JUST_EATING
359512239,3,FAMILY_EVENT
361347477,6,FAMILY_EVENT
363932013,2,DRINKING
359971049,2,LUNCH
361278135,2,LUNCH
361521321,9,DRINKING
361269359,4,LUNCH
361510679,2,MALES_ONLY
359456387,2,KIDS
360861265,3,FAMILY_EVENT
362962564,4,DINNER
361753773,3,DINNER
362915493,2,FANCY_DATE
359465479,2,FANCY_DATE
359123079,1,CASUAL_DRINK
360792200,3,LUNCH
360382985,4,AFTER_WORK
361751134,6,DINNER
363714667,5,DINNER
362938512,4,FAMILY_EVENT
363083287,5,UNKNOWN
362938513,1,NOT_1
361815667,2,MALES_ONLY
363897029,4,SOCIAL_GATHERING
362617931,3,FAMILY_EVENT
360328596,3,FAMILY_EVENT
361301064,1,DRINKING
359648808,5,SOCIAL_GATHERING
361368401,1,NOT_1
363225902,1,NOT_1
360027747,2,DRINKING
361492140,1,NOT_1
359718602,2,DRINKING
359017044,4,DINNER
362897146,4,LUNCH
363234232,3,SOCIAL_GATHERING
360428641,2,ROMANTIC_DATE
363932722,1,DRINKING
360770421,1,DRINKING
359456846,2,DRINKING
360933567,3,DINNER
360473949,2,FANCY_DATE
361210469,3,BREAKFAST
362746739,4,DINNER
363655050,7,FAMILY_EVENT
360831129,4,DINNER
362200511,5,DINNER
359170133,2,DRINKING
358960081,2,DRINKING
362996326,1,NOT_1
362610461,2,LUNCH
362666437,3,DINNER
362361591,2,DINNER
362379151,6,UNKNOWN
361891671,2,MALES_ONLY
360800060,4,LUNCH
362692429,2,FANCY_DATE
362141939,4,SOCIAL_GATHERING
360350401,2,FANCY_DATE
360112621,3,DINNER
361369619,3,FAMILY_EVENT
359451361,1,NOT_1
361419512,4,DINNER
362748041,4,FAMILY_EVENT
358904897,7,FAMILY_EVENT
358979279,3,FAMILY_EVENT
358979243,2,DINNER
362941599,5,FAMILY_EVENT
359989863,3,UNKNOWN
361318736,4,DINNER
359963953,3,FAMILY_EVENT
362307778,3,FAMILY_EVENT
362897634,3,FAMILY_EVENT
359972238,3,LUNCH
358979965,4,FAMILY_EVENT
360500608,2,FANCY_DATE
364358863,2,DRINKING
363649739,3,FAMILY_EVENT
360350402,2,LUNCH
362375871,2,FANCY_DATE
362212479,4,DINNER
360801333,3,FAMILY_EVENT
360893387,2,ROMANTIC_DATE
361725830,4,FAMILY_EVENT
360529870,1,NOT_1
360542388,2,FANCY_DATE
363395189,1,NOT_1
362309735,2,ROMANTIC_DATE
361885988,1,DRINKING
360534522,2,DRINKING
360020904,2,KIDS
361348261,4,DINNER
362201282,4,FAMILY_EVENT
361893906,2,DRINKING
363754588,2,MALES_ONLY
361315306,7,FAMILY_EVENT
361770407,4,DINNER
362380514,3,UNKNOWN
358958317,3,DINNER
359419872,2,UNK
360828148,3,UNKNOWN
361330060,2,KIDS
362916603,3,FAMILY_EVENT
363793400,1,NOT_1
361108576,2,DRINKING
361451635,1,NOT_1
358924631,3,LUNCH
360532326,1,DRINKING
361691815,3,FAMILY_EVENT
360051057,4,DINNER
362938767,2,KIDS
363717612,2,DINNER
362211524,3,DINNER
360882843,4,DINNER
361328951,3,FAMILY_EVENT
361373650,4,DINNER
363828123,2,FANCY_DATE
359643960,2,DRINKING
361417622,3,DINNER
362238851,5,UNKNOWN
361493425,2,DRINKING
361300809,6,UNKNOWN
363870494,2,NOT_2
363753729,2,DINNER
360384089,1,DRINKING
361488053,1,NOT_1
362626153,3,DINNER
360403827,4,FAMILY_EVENT
361024855,1,DRINKING
360598224,4,SOCIAL_GATHERING
362751897,4,SOCIAL_GATHERING
360112622,4,SOCIAL_GATHERING
358979873,3,FAMILY_EVENT
359971077,3,LUNCH
363436284,2,FANCY_DATE
362176981,3,UNKNOWN
360815706,2,KIDS
361017743,3,FAMILY_EVENT
363870015,2,KIDS
363297191,4,DINNER
360885308,3,FAMILY_EVENT
360847706,2,FANCY_DATE
360864086,4,DINNER
362924031,3,FAMILY_EVENT
360384086,5,DINNER
362737506,2,MALES_ONLY
360859016,6,FAMILY_EVENT
360344973,3,LUNCH
361814330,2,MALES_ONLY
361735353,6,DINNER
361375200,3,DINNER
362229207,4,FAMILY_EVENT
361019574,1,DRINKING
358934108,1,NOT_1
361369699,1,DRINKING
359954254,3,LUNCH
362924056,3,FAMILY_EVENT
362637164,3,FAMILY_EVENT
360056800,1,NOT_1
361706923,3,UNKNOWN
360404805,2,UNK
362956647,7,FAMILY_EVENT
362995572,2,DINNER
362198171,2,KIDS
362177804,4,DINNER
359971254,1,CASUAL_DRINK
359989856,2,DRINKING
362668899,3,FAMILY_EVENT
359550459,2,DRINKING
362479216,2,DRINKING
360847491,1,NOT_1
363870407,2,DRINKING
363621105,3,FAMILY_EVENT
361041207,2,DRINKING
361278165,1,DRINKING
363877578,1,DRINKING
361347831,4,DINNER
363641687,3,FAMILY_EVENT
361419674,2,FANCY_DATE
363795010,2,MALES_ONLY
361487076,3,DINNER
361329728,2,UNK
359402486,3,LUNCH
359577878,1,NOT_1
363270435,2,DRINKING
360026483,4,AFTER_WORK
359911146,3,BREAKFAST
360816370,4,AFTER_WORK
360370072,3,DINNER
363693076,3,DINNER
363714681,4,DINNER
359030662,4,SOCIAL_GATHERING
361267042,6,FAMILY_EVENT
362673054,3,DINNER
363260191,3,LUNCH
360336489,1,NOT_1
361814843,2,UNK
359971157,7,FAMILY_EVENT
362306479,2,DINNER
362904936,3,UNKNOWN
361278167,3,LUNCH
363640042,3,FAMILY_EVENT
362748355,1,DRINKING
363643964,4,LUNCH
359954403,2,LUNCH
360896378,2,DRINKING
359465064,3,DINNER
359451360,3,UNKNOWN
361735341,4,FAMILY_EVENT
361486778,3,DINNER
363829810,2,DINNER
363234065,3,LUNCH
363269825,2,KIDS
361714475,5,UNKNOWN
360388877,2,MALES_ONLY
361490451,1,DRINKING
359169195,1,NOT_1
362927735,3,DINNER
359972346,2,LUNCH
361024856,1,DRINKING
361490923,3,DINNER
362196081,1,NOT_1
359011843,2,FANCY_DATE
361754003,1,NOT_1
363644711,2,DRINKING
363286396,3,FAMILY_EVENT
362892950,4,LUNCH
363865906,2,FANCY_DATE
361725010,2,KIDS
361490914,2,DINNER
359169351,3,SOCIAL_GATHERING
361303299,6,FAMILY_EVENT
363432798,4,LUNCH
362278485,2,DINNER
359017130,5,FAMILY_EVENT
360383298,1,NOT_1
362344787,2,ROMANTIC_DATE
360387917,2,UNK
362307762,2,ROMANTIC_DATE
361327375,5,FAMILY_EVENT
363299538,2,ROMANTIC_DATE
360546830,1,DRINKING
361490922,1,CASUAL_DRINK
361329296,4,DINNER
362609648,4,FAMILY_EVENT
361304991,1,NOT_1
362924932,3,DINNER
362233553,4,FAMILY_EVENT
362661167,2,KIDS
359512305,1,DRINKING
360318972,2,LUNCH
359648987,2,FANCY_DATE
363655248,2,LUNCH
362605112,2,UNK
359636124,4,LUNCH
359012084,2,MALES_ONLY
359029622,3,DINNER
359457313,3,DINNER
361492955,2,DRINKING
363749875,5,DINNER
360777218,2,LUNCH
358970131,2,FANCY_DATE
361027000,2,ROMANTIC_DATE
360054413,3,DINNER
363270517,5,FAMILY_EVENT
360846139,4,FAMILY_EVENT
360403924,2,FANCY_DATE
358948068,2,UNK
361693051,3,SOCIAL_GATHERING
361891630,2,MALES_ONLY
360556322,4,UNKNOWN
362148865,2,LUNCH
359451686,2,UNK
363261817,4,UNKNOWN
360782702,5,LUNCH
359638530,1,NOT_1
358932154,2,DRINKING
363298635,5,AFTER_WORK
360350415,4,FAMILY_EVENT
362279554,3,FAMILY_EVENT
361350539,2,DINNER
363694470,3,DINNER
362440226,3,SOCIAL_GATHERING
360971793,3,DINNER
360371835,2,FANCY_DATE
361484997,1,NOT_1
359412132,3,LUNCH
360781980,5,FAMILY_EVENT
360829052,4,FAMILY_EVENT
360000795,1,NOT_1
359963949,4,LUNCH
363663565,3,UNKNOWN
360349810,3,FAMILY_EVENT
363232184,3,FAMILY_EVENT
358911999,4,LUNCH
361562097,1,CASUAL_DRINK
363424402,3,DINNER
360337891,2,FANCY_DATE
362151889,5,FAMILY_EVENT
361380088,1,DRINKING
363753841,3,DINNER
363421583,3,SOCIAL_GATHERING
360536596,3,DINNER
361776937,2,MALES_ONLY
363633075,3,FAMILY_EVENT
360899523,3,DINNER
361891719,2,DRINKING
360544013,3,DINNER
361725059,4,UNKNOWN
358948070,4,UNKNOWN
360337548,3,LUNCH
362148486,4,LUNCH
362368069,9,DRINKING
360027942,2,UNK
360329275,3,UNKNOWN
362610443,1,NOT_1
358971569,4,DINNER
360426521,3,FAMILY_EVENT
360403930,2,FANCY_DATE
360025618,5,FAMILY_EVENT
360027900,3,DINNER
363430646,2,DRINKING
362939270,1,DRINKING
363828416,3,DINNER
360021563,3,DINNER
358959215,2,DRINKING
362927732,4,DINNER
361327125,2,ROMANTIC_DATE
363249741,3,LUNCH
363632101,2,LUNCH
363281442,3,FAMILY_EVENT
363652592,2,LUNCH
362151379,4,LUNCH
359987623,4,UNKNOWN
361293503,1,NOT_1
359121005,4,DINNER
360403828,2,UNK
361348756,4,FAMILY_EVENT
361417543,3,DINNER
360027767,2,KIDS
363244235,1,CASUAL_DRINK
359989950,3,FAMILY_EVENT
360882733,2,DINNER
361662229,4,BREAKFAST
360815115,4,LUNCH
358905020,3,FAMILY_EVENT
362893108,7,LUNCH
361329896,2,DRINKING
359441033,3,LUNCH
363715452,3,DINNER
360020163,3,DINNER
359496861,4,DINNER
362214680,1,DRINKING
360156005,3,UNKNOWN
362644141,2,ROMANTIC_DATE
362736922,1,DRINKING
360473931,2,MALES_ONLY
362212122,2,ROMANTIC_DATE
362186910,4,DINNER
362184863,4,DINNER
361785872,2,DINNER
359648830,8,SOCIAL-GATHERING
360791172,3,LUNCH
361673845,3,FAMILY_EVENT
359954249,4,BREAKFAST
361411522,1,NOT_1
363870571,1,NOT_1
361317614,7,DINNER
358978442,3,FAMILY_EVENT
359648996,1,NOT_1
363236500,2,LUNCH
363695479,4,FAMILY_EVENT
361021066,2,DRINKING
362231328,3,DINNER
361770406,5,FAMILY_EVENT
362609837,3,UNKNOWN
363630423,3,FAMILY_EVENT
359428681,2,LUNCH
361738906,2,FANCY_DATE
362868699,6,LUNCH
360335909,2,LUNCH
363830510,3,DINNER
363323707,2,DINNER
363368917,3,DINNER
361041214,1,NOT_1
362625890,1,NOT_1
360473417,3,SOCIAL_GATHERING
363050420,2,FANCY_DATE
359643954,2,DRINKING
360350238,3,UNKNOWN
363232720,3,LUNCH
361492954,5,DRINKING
362361573,2,DINNER
361347828,4,FAMILY_EVENT
362938736,4,DINNER
362939267,4,FAMILY_EVENT
363691184,2,FANCY_DATE
363250357,3,LUNCH
360328656,3,SOCIAL_GATHERING
362232489,2,DINNER
362378289,2,FANCY_DATE
359128510,2,DRINKING
358972336,4,FAMILY_EVENT
360861322,2,MALES_ONLY
358979971,1,NOT_1
361839413,10,UNKNOWN
362738067,2,KIDS
361284906,2,LUNCH
361739875,2,UNK
358933048,4,LUNCH
360051050,4,DINNER
360327935,2,DRINKING
359063065,4,DINNER
360388909,4,FAMILY_EVENT
360027943,2,DINNER
363366449,2,FANCY_DATE
362201032,4,FAMILY_EVENT
359972744,4,LUNCH
359456388,3,DINNER
360427232,4,FAMILY_EVENT
360848430,3,DINNER
359441401,4,UNKNOWN
362197269,1,DRINKING
360026646,1,NOT_1
362141349,5,LUNCH
363630222,3,LUNCH
359954253,6,FAMILY_EVENT
363865907,1,DRINKING
360782652,3,LUNCH
361738803,4,FAMILY_EVENT
362610523,3,LUNCH
362211912,2,KIDS
361375872,4,DINNER
362738441,2,FANCY_DATE
360336259,5,FAMILY_EVENT
359026619,3,FAMILY_EVENT
362589579,5,FAMILY_EVENT
361676162,4,LUNCH
362745381,2,DRINKING
359979614,4,FAMILY_EVENT
361419973,2,UNK
362365511,1,NOT_1
360828199,1,NOT_1
361723522,3,FAMILY_EVENT
361347826,3,DINNER
361683742,6,FAMILY_EVENT
362879670,4,FAMILY_EVENT
362747301,1,NOT_1
363746180,3,DINNER
361773219,3,DINNER
360335757,5,LUNCH
363749843,3,FAMILY_EVENT
359433221,4,FAMILY_EVENT
360933577,1,DRINKING
360470932,3,FAMILY_EVENT
362870971,6,LUNCH
360370501,1,DRINKING
360025205,3,DINNER
362201019,3,DINNER
361278673,5,LUNCH
362896623,3,LUNCH
362186004,3,AFTER_WORK
361707512,3,LUNCH
363225192,2,LUNCH
362141054,5,FAMILY_EVENT
359971586,4,LUNCH
361277359,2,LUNCH
361418240,4,DINNER
363611517,5,LUNCH
359055875,2,JUST_EATING
360791677,2,LUNCH
358970146,4,FAMILY_EVENT
363792878,4,DINNER
363715576,3,DINNER
360862552,4,DINNER
359911325,3,FAMILY_EVENT
361367460,2,DINNER
359963596,4,LUNCH
363016453,2,FANCY_DATE
360361905,2,DRINKING
362148410,7,LUNCH
363285220,3,DINNER
362897613,3,LUNCH
362148801,2,FANCY_DATE
362916924,3,DINNER
361017807,2,DINNER
361700574,3,FAMILY_EVENT
363366444,2,DRINKING
358978398,2,FANCY_DATE
360054993,4,FAMILY_EVENT
362278498,2,DINNER
359418235,5,LUNCH
362363262,4,FAMILY_EVENT
360384896,3,FAMILY_EVENT
360966273,2,FANCY_DATE
363430583,1,DRINKING
360137732,1,DRINKING
360087537,3,DINNER
360896347,2,KIDS
363422526,2,DRINKING
361021140,1,NOT_1
359420118,3,LUNCH
363666814,4,FAMILY_EVENT
363795045,3,DINNER
361499501,2,FANCY_DATE
360056904,1,NOT_1
